id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Purchase20231231008,Purchase,2023-12-31,2023-12-31,300000.0,300000.0,Director,Supervisor,Paid,Cash,20000.0,S003,Supplier 3,P002,Chemical Product B,15.0,20000.0,,,,,,,,
Expense20240107001,Financial Expenses,2024-01-07,2024-01-07,33797.28,33797.28,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240107001,Administrative Expenses,2024-01-07,2024-01-07,43794.13,43794.13,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240107001,Financial Expenses,2024-01-07,2024-01-07,45850.5,45850.5,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240107007,Interest Receivables,2024-01-07,2024-01-07,348.88,348.88,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240108017,Sale,2024-01-08,2024-01-08,44600.64,44600.64,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,11150.16,Account Receviable,C001,2230.03,42370.61,40000.0,4600.639999999999,,
Sale20240108018,Sale,2024-01-08,2024-01-08,626615.25,626615.25,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,125323.05,Cash,C019,31330.76,595284.49,500000.0,126615.25,,
Expense20240108001,Administrative Expenses,2024-01-08,2024-01-08,40039.15,40039.15,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240108001,Administrative Expenses,2024-01-08,2024-01-08,10465.24,10465.24,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240108008,Interest Receivables,2024-01-08,2024-01-08,348.88,348.88,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240109019,Sale,2024-01-09,2024-01-09,207532.02,207532.02,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,69177.34,Cash,C009,10376.6,197155.42,150000.0,57532.01999999999,,
Sale20240109020,Sale,2024-01-09,2024-01-09,75581.34,75581.34,,,Unpaid,,20000.0,,,P002,Chemical Product B,3.0,25193.78,Account Receviable,C006,3779.07,71802.27,60000.0,15581.339999999997,,
Expense20240109001,Administrative Expenses,2024-01-09,2024-01-09,23339.78,23339.78,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240109001,Financial Expenses,2024-01-09,2024-01-09,6468.64,6468.64,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240109009,Interest Receivables,2024-01-09,2024-01-09,348.88,348.88,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240110021,Sale,2024-01-10,2024-01-10,53512.74,53512.74,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,26756.37,Cash,C018,2675.64,50837.1,40000.0,13512.739999999998,,
Expense20240110001,Sales Expenses,2024-01-10,2024-01-10,35848.12,35848.12,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240110001,Sales Expenses,2024-01-10,2024-01-10,20056.39,20056.39,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240110001,Administrative Expenses,2024-01-10,2024-01-10,44637.38,44637.38,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240110001,Administrative Expenses,2024-01-10,2024-01-10,43770.11,43770.11,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240110010,Interest Receivables,2024-01-10,2024-01-10,348.88,348.88,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240111024,Sale,2024-01-11,2024-01-11,226744.92,226744.92,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,56686.23,Cash,C015,11337.25,215407.67,200000.0,26744.920000000013,,
Sale20240111025,Sale,2024-01-11,2024-01-11,661322.55,661322.55,,,Unpaid,,100000.0,,,P004,Chemical Product D,5.0,132264.51,Account Receviable,C016,33066.13,628256.42,500000.0,161322.55000000005,,
Purchase20231231009,Purchase,2023-12-31,2023-12-31,2700000.0,2700000.0,Director,Supervisor,Paid,Bank Transfer,100000.0,S001,Supplier 1,P004,Chemical Product D,27.0,100000.0,,,,,,,,
Expense20240111001,Administrative Expenses,2024-01-11,2024-01-11,15446.63,15446.63,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240111001,Sales Expenses,2024-01-11,2024-01-11,43153.71,43153.71,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240111011,Interest Receivables,2024-01-11,2024-01-11,108.58,108.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240112027,Sale,2024-01-12,2024-01-12,11505.06,11505.06,,,Paid,,10000.0,,,P001,Chemical Product A,1.0,11505.06,Cash,C011,575.25,10929.81,10000.0,1505.0599999999995,,
Sale20240112028,Sale,2024-01-12,2024-01-12,112422.12,112422.12,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,56211.06,Cash,C013,5621.11,106801.01,100000.0,12422.119999999995,,
Expense20240112001,Financial Expenses,2024-01-12,2024-01-12,9105.26,9105.26,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240112001,Administrative Expenses,2024-01-12,2024-01-12,29132.68,29132.68,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240112001,Administrative Expenses,2024-01-12,2024-01-12,25439.35,25439.35,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240112001,Financial Expenses,2024-01-12,2024-01-12,28285.77,28285.77,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240112012,Interest Receivables,2024-01-12,2024-01-12,108.58,108.58,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240113029,Sale,2024-01-13,2024-01-13,44492.22,44492.22,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,22246.11,Cash,C015,2224.61,42267.61,40000.0,4492.220000000001,,
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,2023-12-31,516936.0,516936.0,,,Paid,Bank Transfer,,S005,Supplier 5,,,,,,,,,,,Processing Equipment4,Processing Equipment
Expense20240113001,Administrative Expenses,2024-01-13,2024-01-13,42993.54,42993.54,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240113001,Sales Expenses,2024-01-13,2024-01-13,37014.05,37014.05,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240113001,Administrative Expenses,2024-01-13,2024-01-13,48865.69,48865.69,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240113013,Interest Receivables,2024-01-13,2024-01-13,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240114031,Sale,2024-01-14,2024-01-14,174561.21,174561.21,,,Unpaid,,50000.0,,,P003,Chemical Product C,3.0,58187.07,Account Receviable,C004,8728.06,165833.15,150000.0,24561.209999999992,,
Purchase20231231010,Purchase,2023-12-31,2023-12-31,1250000.0,1250000.0,Director,Supervisor,Unpaid,Account Payable,50000.0,S002,Supplier 2,P003,Chemical Product C,25.0,50000.0,,,,,,,,
Expense20240114001,Administrative Expenses,2024-01-14,2024-01-14,7035.36,7035.36,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240114001,Administrative Expenses,2024-01-14,2024-01-14,26558.77,26558.77,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240114001,Administrative Expenses,2024-01-14,2024-01-14,16903.92,16903.92,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240114001,Administrative Expenses,2024-01-14,2024-01-14,14371.35,14371.35,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240114014,Interest Receivables,2024-01-14,2024-01-14,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240115032,Sale,2024-01-15,2024-01-15,278375.6,278375.6,,,Unpaid,,50000.0,,,P003,Chemical Product C,4.0,69593.9,Account Receviable,C006,13918.78,264456.82,200000.0,78375.59999999998,,
Sale20240115033,Sale,2024-01-15,2024-01-15,52896.84,52896.84,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,13224.21,Cash,C007,2644.84,50252.0,40000.0,12896.839999999997,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,17026.89,17026.89,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,13338.45,13338.45,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,32685.71,32685.71,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240115015,Interest Receivables,2024-01-15,2024-01-15,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240116034,Sale,2024-01-16,2024-01-16,57166.55,57166.55,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,11433.31,Cash,C007,2858.33,54308.22,50000.0,7166.550000000003,,
Sale20240116035,Sale,2024-01-16,2024-01-16,113297.76,113297.76,,,Unpaid,,50000.0,,,P003,Chemical Product C,2.0,56648.88,Account Receviable,C016,5664.89,107632.87,100000.0,13297.759999999995,,
Purchase20231231011,Purchase,2023-12-31,2023-12-31,60000.0,60000.0,Director,Supervisor,Paid,Cash,10000.0,S009,Supplier 9,P001,Chemical Product A,6.0,10000.0,,,,,,,,
Expense20240116001,Administrative Expenses,2024-01-16,2024-01-16,8734.35,8734.35,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240116001,Administrative Expenses,2024-01-16,2024-01-16,11077.66,11077.66,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240116016,Interest Receivables,2024-01-16,2024-01-16,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240117036,Sale,2024-01-17,2024-01-17,63542.4,63542.4,,,Unpaid,,10000.0,,,P001,Chemical Product A,5.0,12708.48,Account Receviable,C017,3177.12,60365.28,50000.0,13542.400000000001,,
Purchase20231231012,Purchase,2023-12-31,2023-12-31,210000.0,210000.0,Director,Supervisor,Unpaid,Account Payable,10000.0,S006,Supplier 6,P001,Chemical Product A,21.0,10000.0,,,,,,,,
Expense20240117001,Administrative Expenses,2024-01-17,2024-01-17,44625.32,44625.32,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Administrative Expenses,2024-01-17,2024-01-17,5519.89,5519.89,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Administrative Expenses,2024-01-17,2024-01-17,33594.43,33594.43,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Sales Expenses,2024-01-17,2024-01-17,21791.16,21791.16,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240117017,Interest Receivables,2024-01-17,2024-01-17,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240118038,Sale,2024-01-18,2024-01-18,53436.74,53436.74,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,26718.37,Cash,C006,2671.84,50764.9,40000.0,13436.739999999998,,
Sale20240118039,Sale,2024-01-18,2024-01-18,124386.6,124386.6,,,Unpaid,,20000.0,,,P002,Chemical Product B,5.0,24877.32,Account Receviable,C012,6219.33,118167.27,100000.0,24386.600000000006,,
Expense20240118001,Sales Expenses,2024-01-18,2024-01-18,13163.67,13163.67,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240118001,Administrative Expenses,2024-01-18,2024-01-18,37457.59,37457.59,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240118001,Sales Expenses,2024-01-18,2024-01-18,8368.24,8368.24,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240118018,Interest Receivables,2024-01-18,2024-01-18,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240119042,Sale,2024-01-19,2024-01-19,112837.34,112837.34,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,56418.67,Cash,C013,5641.87,107195.47,100000.0,12837.339999999997,,
Sale20240119043,Sale,2024-01-19,2024-01-19,494053.68,494053.68,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,123513.42,Cash,C016,24702.68,469351.0,400000.0,94053.68,,
Expense20240119001,Financial Expenses,2024-01-19,2024-01-19,33891.91,33891.91,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240119001,Administrative Expenses,2024-01-19,2024-01-19,12615.75,12615.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240119019,Interest Receivables,2024-01-19,2024-01-19,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240120044,Sale,2024-01-20,2024-01-20,272732.32,272732.32,,,Unpaid,,50000.0,,,P003,Chemical Product C,4.0,68183.08,Account Receviable,C018,13636.62,259095.7,200000.0,72732.32,,
Expense20240120001,Administrative Expenses,2024-01-20,2024-01-20,12228.77,12228.77,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240120001,Financial Expenses,2024-01-20,2024-01-20,34585.38,34585.38,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240120001,Administrative Expenses,2024-01-20,2024-01-20,8887.24,8887.24,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240120001,Financial Expenses,2024-01-20,2024-01-20,27753.21,27753.21,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240120020,Interest Receivables,2024-01-20,2024-01-20,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240121045,Sale,2024-01-21,2024-01-21,111510.49,111510.49,,,Unpaid,,100000.0,,,P004,Chemical Product D,1.0,111510.49,Account Receviable,C006,5575.52,105934.97,100000.0,11510.490000000005,,
Sale20240121046,Sale,2024-01-21,2024-01-21,66672.84,66672.84,,,Unpaid,,20000.0,,,P002,Chemical Product B,3.0,22224.28,Account Receviable,C003,3333.64,63339.2,60000.0,6672.8399999999965,,
Expense20240121001,Administrative Expenses,2024-01-21,2024-01-21,29779.75,29779.75,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240121001,Administrative Expenses,2024-01-21,2024-01-21,48450.19,48450.19,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240121001,Administrative Expenses,2024-01-21,2024-01-21,37480.09,37480.09,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240121001,Administrative Expenses,2024-01-21,2024-01-21,32410.37,32410.37,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240121021,Interest Receivables,2024-01-21,2024-01-21,62.57269599999999,62.57269599999999,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240122047,Sale,2024-01-22,2024-01-22,379472.4,379472.4,,,Paid,,100000.0,,,P004,Chemical Product D,3.0,126490.8,Cash,C002,18973.62,360498.78,300000.0,79472.40000000002,,
FixedAsset20231231001,Fixed Assets Purchase,2023-12-31,2023-12-31,491117.63,491117.63,,,Paid,Bank Transfer,,S006,Supplier 6,,,,,,,,,,,Chemical Production Line5,Chemical Production Line
Expense20240122001,Financial Expenses,2024-01-22,2024-01-22,37551.36,37551.36,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240122001,Administrative Expenses,2024-01-22,2024-01-22,22362.86,22362.86,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240122001,Administrative Expenses,2024-01-22,2024-01-22,44737.88,44737.88,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240122001,Financial Expenses,2024-01-22,2024-01-22,12695.17,12695.17,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240122022,Interest Receivables,2024-01-22,2024-01-22,18.86322693,18.86322693,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240123048,Sale,2024-01-23,2024-01-23,576826.9,576826.9,,,Paid,,100000.0,,,P004,Chemical Product D,5.0,115365.38,Cash,C002,28841.35,547985.55,500000.0,76826.90000000002,,
Sale20240123049,Sale,2024-01-23,2024-01-23,59988.65,59988.65,,,Paid,,50000.0,,,P003,Chemical Product C,1.0,59988.65,Cash,C001,2999.43,56989.22,50000.0,9988.650000000001,,
Purchase20231231013,Purchase,2023-12-31,2023-12-31,800000.0,800000.0,Director,Supervisor,Paid,Bank Transfer,100000.0,S002,Supplier 2,P004,Chemical Product D,8.0,100000.0,,,,,,,,
Transfer20240123001,Cash to bank transfer,2024-01-23,2024-01-23,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240123001,Cash to bank transfer,2024-01-23,2024-01-23,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240123001,Financial Expenses,2024-01-23,2024-01-23,44003.81,44003.81,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240123001,Cash to bank transfer,2024-01-23,2024-01-23,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240123001,Administrative Expenses,2024-01-23,2024-01-23,35906.0,35906.0,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240123001,Cash to bank transfer,2024-01-23,2024-01-23,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240123001,Administrative Expenses,2024-01-23,2024-01-23,32768.34,32768.34,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240123001,Cash to bank transfer,2024-01-23,2024-01-23,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240123001,Administrative Expenses,2024-01-23,2024-01-23,16642.6,16642.6,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240123023,Interest Receivables,2024-01-23,2024-01-23,-7.83677307,-7.83677307,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240124050,Sale,2024-01-24,2024-01-24,234776.84,234776.84,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,58694.21,Cash,C010,11738.84,223038.0,200000.0,34776.84,,
Transfer20240124001,Cash to bank transfer,2024-01-24,2024-01-24,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Purchase20231231014,Purchase,2023-12-31,2023-12-31,400000.0,400000.0,Director,Supervisor,Paid,Bank Transfer,20000.0,S005,Supplier 5,P002,Chemical Product B,20.0,20000.0,,,,,,,,
Transfer20240124001,Cash to bank transfer,2024-01-24,2024-01-24,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240124001,Administrative Expenses,2024-01-24,2024-01-24,31252.23,31252.23,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240124001,Cash to bank transfer,2024-01-24,2024-01-24,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240124001,Administrative Expenses,2024-01-24,2024-01-24,43724.3,43724.3,Director,Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240124024,Interest Receivables,2024-01-24,2024-01-24,-16.736773069999998,-16.736773069999998,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
