id,type,date,recorded_date,amount,recorded_amount,approver,preparer,payment/receipt_status,payment_method,cost_per_unit,supplier_id,supplier_name,product_id,product_name,quantity,unit_price,receive_method,customer_id,tax_amount,after_tax_amount,cost_amount,profit,asset_name,asset_type
Purchase20231231008,Purchase,2023-12-31,2023-12-31,380000.0,380000.0,Director,Executive Director,Paid,Bank Transfer,20000.0,S010,Supplier 10,P002,Chemical Product B,19.0,20000.0,,,,,,,,
Expense20240108001,Administrative Expenses,2024-01-08,2024-01-08,10113.79,10113.79,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240108001,Financial Expenses,2024-01-08,2024-01-08,48025.57,48025.57,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240108008,Interest Receivables,2024-01-08,2024-01-08,61.41,61.41,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240109017,Sale,2024-01-09,2024-01-09,52240.0,52240.0,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,13060.0,Account Receviable,C016,2612.0,49628.0,40000.0,12240.0,,
Sale20240109018,Sale,2024-01-09,2024-01-09,54305.16,54305.16,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,13576.29,Cash,C005,2715.26,51589.9,40000.0,14305.160000000003,,
Purchase20231231009,Purchase,2023-12-31,2023-12-31,220000.0,220000.0,Director,Director,Paid,Cash,10000.0,S005,Supplier 5,P001,Chemical Product A,22.0,10000.0,,,,,,,,
Expense20240109001,Financial Expenses,2024-01-09,2024-01-09,30785.43,30785.43,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240109001,Administrative Expenses,2024-01-09,2024-01-09,23529.7,23529.7,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240109001,Administrative Expenses,2024-01-09,2024-01-09,13674.64,13674.64,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240109009,Interest Receivables,2024-01-09,2024-01-09,61.41,61.41,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240110019,Sale,2024-01-10,2024-01-10,80638.83,80638.83,,,Paid,,20000.0,,,P002,Chemical Product B,3.0,26879.61,Cash,C007,4031.94,76606.89,60000.0,20638.83,,
Purchase20231231010,Purchase,2023-12-31,2023-12-31,1500000.0,1500000.0,Director,Junior Staff,Paid,Bank Transfer,100000.0,S006,Supplier 6,P004,Chemical Product D,15.0,100000.0,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240110001,Administrative Expenses,2024-01-10,2024-01-10,29680.34,29680.34,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240110001,Administrative Expenses,2024-01-10,2024-01-10,17297.18,17297.18,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240110001,Administrative Expenses,2024-01-10,2024-01-10,31950.24,31950.24,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240110001,Cash to bank transfer,2024-01-10,2024-01-10,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240110001,Sales Expenses,2024-01-10,2024-01-10,8751.07,8751.07,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240110010,Interest Receivables,2024-01-10,2024-01-10,-18.689999999999998,-18.689999999999998,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240111021,Sale,2024-01-11,2024-01-11,189923.61,189923.61,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,63307.87,Cash,C015,9496.18,180427.43,150000.0,39923.609999999986,,
Transfer20240111001,Cash to bank transfer,2024-01-11,2024-01-11,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Purchase20231231011,Purchase,2023-12-31,2023-12-31,900000.0,900000.0,Director,Executive Director,Paid,Bank Transfer,50000.0,S002,Supplier 2,P003,Chemical Product C,18.0,50000.0,,,,,,,,
Transfer20240111001,Cash to bank transfer,2024-01-11,2024-01-11,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240111001,Cash to bank transfer,2024-01-11,2024-01-11,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240111001,Cash to bank transfer,2024-01-11,2024-01-11,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240111001,Administrative Expenses,2024-01-11,2024-01-11,36739.63,36739.63,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240111001,Cash to bank transfer,2024-01-11,2024-01-11,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240111001,Administrative Expenses,2024-01-11,2024-01-11,49951.87,49951.87,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240111011,Interest Receivables,2024-01-11,2024-01-11,-54.29,-54.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240112022,Sale,2024-01-12,2024-01-12,258540.58,258540.58,,,Unpaid,,100000.0,,,P004,Chemical Product D,2.0,129270.29,Account Receviable,C005,12927.03,245613.55,200000.0,58540.57999999999,,
Sale20240112023,Sale,2024-01-12,2024-01-12,137307.66,137307.66,,,Unpaid,,100000.0,,,P004,Chemical Product D,1.0,137307.66,Account Receviable,C014,6865.38,130442.28,100000.0,37307.66,,
Transfer20240112001,Cash to bank transfer,2024-01-12,2024-01-12,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240112001,Cash to bank transfer,2024-01-12,2024-01-12,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240112001,Sales Expenses,2024-01-12,2024-01-12,18341.62,18341.62,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240112001,Cash to bank transfer,2024-01-12,2024-01-12,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240112001,Sales Expenses,2024-01-12,2024-01-12,23908.65,23908.65,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240112012,Interest Receivables,2024-01-12,2024-01-12,-27.59,-27.59,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240113026,Sale,2024-01-13,2024-01-13,40167.9,40167.9,,,Unpaid,,10000.0,,,P001,Chemical Product A,3.0,13389.3,Account Receviable,C014,2008.4,38159.5,30000.0,10167.900000000001,,
Sale20240113027,Sale,2024-01-13,2024-01-13,60127.5,60127.5,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,12025.5,Cash,C019,3006.38,57121.12,50000.0,10127.5,,
Transfer20240113001,Cash to bank transfer,2024-01-13,2024-01-13,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240113001,Cash to bank transfer,2024-01-13,2024-01-13,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240113001,Cash to bank transfer,2024-01-13,2024-01-13,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Transfer20240113001,Cash to bank transfer,2024-01-13,2024-01-13,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240113001,Sales Expenses,2024-01-13,2024-01-13,46885.66,46885.66,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Transfer20240113001,Cash to bank transfer,2024-01-13,2024-01-13,100000.0,100000.0,,,,,,,,,,,,,,,,,,,
Expense20240113001,Administrative Expenses,2024-01-13,2024-01-13,22390.68,22390.68,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240113001,Financial Expenses,2024-01-13,2024-01-13,13404.68,13404.68,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240113013,Interest Receivables,2024-01-13,2024-01-13,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240114029,Sale,2024-01-14,2024-01-14,245462.94,245462.94,,,Paid,,100000.0,,,P004,Chemical Product D,2.0,122731.47,Cash,C013,12273.15,233189.79,200000.0,45462.94,,
Sale20240114030,Sale,2024-01-14,2024-01-14,13968.15,13968.15,,,Unpaid,,10000.0,,,P001,Chemical Product A,1.0,13968.15,Account Receviable,C018,698.41,13269.74,10000.0,3968.1499999999996,,
Expense20240114001,Administrative Expenses,2024-01-14,2024-01-14,35033.37,35033.37,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240114001,Sales Expenses,2024-01-14,2024-01-14,18249.07,18249.07,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240114001,Financial Expenses,2024-01-14,2024-01-14,33063.12,33063.12,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240114014,Interest Receivables,2024-01-14,2024-01-14,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240115032,Sale,2024-01-15,2024-01-15,61647.27,61647.27,,,Unpaid,,50000.0,,,P003,Chemical Product C,1.0,61647.27,Account Receviable,C002,3082.36,58564.91,50000.0,11647.269999999997,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,23636.44,23636.44,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,43881.86,43881.86,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,29389.43,29389.43,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240115001,Administrative Expenses,2024-01-15,2024-01-15,6375.72,6375.72,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240115015,Interest Receivables,2024-01-15,2024-01-15,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240116033,Sale,2024-01-16,2024-01-16,201028.08,201028.08,,,Unpaid,,50000.0,,,P003,Chemical Product C,3.0,67009.36,Account Receviable,C016,10051.4,190976.68,150000.0,51028.07999999999,,
Sale20240116034,Sale,2024-01-16,2024-01-16,22636.14,22636.14,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,11318.07,Cash,C007,1131.81,21504.33,20000.0,2636.1399999999994,,
Expense20240116001,Administrative Expenses,2024-01-16,2024-01-16,36230.61,36230.61,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240116001,Administrative Expenses,2024-01-16,2024-01-16,22365.6,22365.6,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240116016,Interest Receivables,2024-01-16,2024-01-16,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240117035,Sale,2024-01-17,2024-01-17,23921.05,23921.05,,,Paid,,20000.0,,,P002,Chemical Product B,1.0,23921.05,Cash,C011,1196.05,22725.0,20000.0,3921.0499999999993,,
Expense20240117001,Sales Expenses,2024-01-17,2024-01-17,30411.29,30411.29,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Administrative Expenses,2024-01-17,2024-01-17,33293.51,33293.51,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Sales Expenses,2024-01-17,2024-01-17,5838.62,5838.62,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240117001,Administrative Expenses,2024-01-17,2024-01-17,5941.53,5941.53,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240117017,Interest Receivables,2024-01-17,2024-01-17,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240118038,Sale,2024-01-18,2024-01-18,22983.06,22983.06,,,Unpaid,,20000.0,,,P002,Chemical Product B,1.0,22983.06,Account Receviable,C006,1149.15,21833.91,20000.0,2983.0600000000013,,
Expense20240118001,Sales Expenses,2024-01-18,2024-01-18,20181.26,20181.26,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240118001,Sales Expenses,2024-01-18,2024-01-18,20109.83,20109.83,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240118001,Financial Expenses,2024-01-18,2024-01-18,49492.56,49492.56,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240118018,Interest Receivables,2024-01-18,2024-01-18,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240119041,Sale,2024-01-19,2024-01-19,48974.38,48974.38,,,Unpaid,,20000.0,,,P002,Chemical Product B,2.0,24487.19,Account Receviable,C004,2448.72,46525.66,40000.0,8974.379999999997,,
Sale20240119042,Sale,2024-01-19,2024-01-19,379921.68,379921.68,,,Paid,,100000.0,,,P004,Chemical Product D,3.0,126640.56,Cash,C015,18996.08,360925.6,300000.0,79921.68,,
Expense20240119001,Administrative Expenses,2024-01-19,2024-01-19,15613.16,15613.16,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240119001,Administrative Expenses,2024-01-19,2024-01-19,34926.9,34926.9,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240119001,Sales Expenses,2024-01-19,2024-01-19,33685.39,33685.39,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240119019,Interest Receivables,2024-01-19,2024-01-19,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240120044,Sale,2024-01-20,2024-01-20,49536.58,49536.58,,,Paid,,20000.0,,,P002,Chemical Product B,2.0,24768.29,Cash,C011,2476.83,47059.75,40000.0,9536.580000000002,,
Expense20240120001,Administrative Expenses,2024-01-20,2024-01-20,46483.3,46483.3,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240120001,Sales Expenses,2024-01-20,2024-01-20,39049.26,39049.26,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240120001,Administrative Expenses,2024-01-20,2024-01-20,45236.96,45236.96,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240120020,Interest Receivables,2024-01-20,2024-01-20,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240121046,Sale,2024-01-21,2024-01-21,139152.95,139152.95,,,Paid,,20000.0,,,P002,Chemical Product B,5.0,27830.59,Cash,C013,6957.65,132195.3,100000.0,39152.95000000001,,
Sale20240121047,Sale,2024-01-21,2024-01-21,12074.04,12074.04,,,Unpaid,,10000.0,,,P001,Chemical Product A,1.0,12074.04,Account Receviable,C006,603.7,11470.34,10000.0,2074.040000000001,,
Expense20240121001,Financial Expenses,2024-01-21,2024-01-21,12583.72,12583.72,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240121001,Financial Expenses,2024-01-21,2024-01-21,28259.82,28259.82,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Interest20240121021,Interest Receivables,2024-01-21,2024-01-21,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240122048,Sale,2024-01-22,2024-01-22,26122.46,26122.46,,,Unpaid,,10000.0,,,P001,Chemical Product A,2.0,13061.23,Account Receviable,C010,1306.12,24816.34,20000.0,6122.459999999999,,
Expense20240122001,Financial Expenses,2024-01-22,2024-01-22,14260.46,14260.46,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240122001,Administrative Expenses,2024-01-22,2024-01-22,11416.93,11416.93,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240122001,Administrative Expenses,2024-01-22,2024-01-22,39979.58,39979.58,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Interest20240122022,Interest Receivables,2024-01-22,2024-01-22,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240123049,Sale,2024-01-23,2024-01-23,119309.78,119309.78,,,Unpaid,,50000.0,,,P003,Chemical Product C,2.0,59654.89,Account Receviable,C008,5965.49,113344.29,100000.0,19309.78,,
Sale20240123050,Sale,2024-01-23,2024-01-23,358199.46,358199.46,,,Paid,,100000.0,,,P004,Chemical Product D,3.0,119399.82,Cash,C019,17909.97,340289.49,300000.0,58199.46000000002,,
Expense20240123001,Financial Expenses,2024-01-23,2024-01-23,7522.37,7522.37,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,
Expense20240123001,Financial Expenses,2024-01-23,2024-01-23,29447.79,29447.79,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240123001,Administrative Expenses,2024-01-23,2024-01-23,5291.94,5291.94,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240123023,Interest Receivables,2024-01-23,2024-01-23,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240124051,Sale,2024-01-24,2024-01-24,97954.96,97954.96,,,Paid,,20000.0,,,P002,Chemical Product B,4.0,24488.74,Cash,C002,4897.75,93057.21,80000.0,17954.960000000006,,
Sale20240124052,Sale,2024-01-24,2024-01-24,53816.2,53816.2,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,13454.05,Account Receviable,C017,2690.81,51125.39,40000.0,13816.199999999997,,
Expense20240124001,Financial Expenses,2024-01-24,2024-01-24,8306.47,8306.47,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240124001,Administrative Expenses,2024-01-24,2024-01-24,5586.71,5586.71,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Expense20240124001,Administrative Expenses,2024-01-24,2024-01-24,28286.88,28286.88,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240124001,Financial Expenses,2024-01-24,2024-01-24,36283.83,36283.83,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Interest20240124024,Interest Receivables,2024-01-24,2024-01-24,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240125053,Sale,2024-01-25,2024-01-25,26137.96,26137.96,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,13068.98,Cash,C006,1306.9,24831.06,20000.0,6137.959999999999,,
Sale20240125054,Sale,2024-01-25,2024-01-25,111403.07,111403.07,,,Paid,,100000.0,,,P004,Chemical Product D,1.0,111403.07,Cash,C005,5570.15,105832.92,100000.0,11403.070000000007,,
Expense20240125001,Administrative Expenses,2024-01-25,2024-01-25,23512.49,23512.49,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,
Expense20240125001,Administrative Expenses,2024-01-25,2024-01-25,7428.33,7428.33,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240125001,Sales Expenses,2024-01-25,2024-01-25,30404.5,30404.5,Director,Director,Paid,Cash,,,,,,,,,,,,,,,
Expense20240125001,Administrative Expenses,2024-01-25,2024-01-25,8422.43,8422.43,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,
Interest20240125025,Interest Receivables,2024-01-25,2024-01-25,16.91,16.91,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,
Sale20240126056,Sale,2024-01-26,2024-01-26,63853.45,63853.45,,,Paid,,10000.0,,,P001,Chemical Product A,5.0,12770.69,Cash,C015,3192.67,60660.78,50000.0,13853.449999999997,,
