id,recorded_type,recorded_date,recorded_amount,recorded_approver,recorded_preparer,recorded_payment/receipt_status,recorded_payment_method,recorded_cost_per_unit,supplier_id,supplier_name,product_id,recorded_product_name,recorded_quantity,recorded_unit_price,recorded_receive_method,recorded_customer_id,recorded_tax_amount,recorded_after_tax_amount,recorded_cost_amount,recorded_profit,asset_name,asset_type,invoice,risk_issues
Expense20240102001,Sales Expenses,2024-01-02,30254.34,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 02, 2024, an invoice was issued for a Sales Expenses, totaling $30254.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Expense20240102001,Financial Expenses,2024-01-02,14191.36,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 02, 2024, an invoice was issued for a Financial Expenses, totaling $14191.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Interest20240102002,Interest Receivables,2024-01-02,106.8,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 02, 2024, an invoice was issued for a Interest Receivables, totaling $106.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240103003,Sale,2024-01-03,112444.65,,,Paid,,100000.0,,,P004,Chemical Product D,1.0,112444.65,Cash,C010,5622.23,106822.42,100000.0,12444.65,,,"On January 03, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $112444.65, totaling $112444.65. The cost amount for this transaction was $100000.00, with a tax amount of $5622.23, leading to a total amount due of $106822.42. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240103004,Sale,2024-01-03,261516.46,,,Paid,,100000.0,,,P004,Chemical Product D,2.0,130758.23,Cash,C019,13075.82,248440.64,200000.0,61516.46,,,"On January 03, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $130758.23, totaling $261516.46. The cost amount for this transaction was $200000.00, with a tax amount of $13075.82, leading to a total amount due of $248440.64. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231003,Purchase,2023-12-31,450000.0,Director,Manager,Unpaid,Account Payable,50000.0,S008,Supplier 8,P003,Chemical Product C,9.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 9.0 units at a unit price of $50000.00, totaling $450000.00. The payment_method of this transaction was account payable, and this transaction was unpaid. This transaction was prepared by Manager, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240103001,Administrative Expenses,2024-01-03,14231.4,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 03, 2024, an invoice was issued for a Administrative Expenses, totaling $14231.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240103001,Administrative Expenses,2024-01-03,24868.24,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 03, 2024, an invoice was issued for a Administrative Expenses, totaling $24868.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240103001,Sales Expenses,2024-01-03,27614.29,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 03, 2024, an invoice was issued for a Sales Expenses, totaling $27614.29. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240103003,Interest Receivables,2024-01-03,106.8,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 03, 2024, an invoice was issued for a Interest Receivables, totaling $106.80. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240104006,Sale,2024-01-04,441383.0,,,Paid,,100000.0,,,P004,Chemical Product D,4.0,110345.75,Cash,C005,22069.15,419313.85,400000.0,41383.0,,,"On January 04, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $110345.75, totaling $441383.00. The cost amount for this transaction was $400000.00, with a tax amount of $22069.15, leading to a total amount due of $419313.85. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240104007,Sale,2024-01-04,222280.28,,,Paid,,50000.0,,,P003,Chemical Product C,4.0,55570.07,Cash,C006,11114.01,211166.27,200000.0,22280.28,,,"On January 04, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $55570.07, totaling $222280.28. The cost amount for this transaction was $200000.00, with a tax amount of $11114.01, leading to a total amount due of $211166.27. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231004,Purchase,2023-12-31,130000.0,Director,Junior Staff,Paid,Bank Transfer,10000.0,S001,Supplier 1,P001,Chemical Product A,13.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 13.0 units at a unit price of $10000.00, totaling $130000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director. The supplier ID is S001, and the supplier name is Supplier 1.",
Expense20240104001,Financial Expenses,2024-01-04,10316.83,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 04, 2024, an invoice was issued for a Financial Expenses, totaling $10316.83. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Expense20240104001,Administrative Expenses,2024-01-04,46333.62,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 04, 2024, an invoice was issued for a Administrative Expenses, totaling $46333.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Expense20240104001,Administrative Expenses,2024-01-04,12968.09,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 04, 2024, an invoice was issued for a Administrative Expenses, totaling $12968.09. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240104004,Interest Receivables,2024-01-04,95.23,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 04, 2024, an invoice was issued for a Interest Receivables, totaling $95.23. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240105008,Sale,2024-01-05,69794.27,,,Paid,,50000.0,,,P003,Chemical Product C,1.0,69794.27,Cash,C016,3489.71,66304.56,50000.0,19794.27,,,"On January 05, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $69794.27, totaling $69794.27. The cost amount for this transaction was $50000.00, with a tax amount of $3489.71, leading to a total amount due of $66304.56. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240105009,Sale,2024-01-05,130927.3,,,Paid,,50000.0,,,P003,Chemical Product C,2.0,65463.65,Cash,C014,6546.37,124380.93,100000.0,30927.3,,,"On January 05, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $65463.65, totaling $130927.30. The cost amount for this transaction was $100000.00, with a tax amount of $6546.37, leading to a total amount due of $124380.93. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231005,Purchase,2023-12-31,70000.0,Director,Senior Manager,Paid,Cash,10000.0,S008,Supplier 8,P001,Chemical Product A,7.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 7.0 units at a unit price of $10000.00, totaling $70000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director. The supplier ID is S008, and the supplier name is Supplier 8.",
Expense20240105001,Sales Expenses,2024-01-05,25773.23,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 05, 2024, an invoice was issued for a Sales Expenses, totaling $25773.23. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Expense20240105001,Sales Expenses,2024-01-05,34802.24,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 05, 2024, an invoice was issued for a Sales Expenses, totaling $34802.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Expense20240105001,Administrative Expenses,2024-01-05,34373.28,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 05, 2024, an invoice was issued for a Administrative Expenses, totaling $34373.28. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240105005,Interest Receivables,2024-01-05,95.23,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 05, 2024, an invoice was issued for a Interest Receivables, totaling $95.23. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240106012,Sale,2024-01-06,38930.76,,,Paid,,10000.0,,,P001,Chemical Product A,3.0,12976.92,Cash,C001,1946.54,36984.22,30000.0,8930.76,,,"On January 06, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $12976.92, totaling $38930.76. The cost amount for this transaction was $30000.00, with a tax amount of $1946.54, leading to a total amount due of $36984.22. The receive_method of this transaction was cash, and this transaction was paid.",
Expense20240106001,Administrative Expenses,2024-01-06,46408.32,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 06, 2024, an invoice was issued for a Administrative Expenses, totaling $46408.32. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Expense20240106001,Financial Expenses,2024-01-06,47170.24,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 06, 2024, an invoice was issued for a Financial Expenses, totaling $47170.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Expense20240106001,Financial Expenses,2024-01-06,45549.4,Director,Junior Staff,Paid,Cash,,,,,,,,,,,,,,,,"On January 06, 2024, an invoice was issued for a Financial Expenses, totaling $45549.40. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director.",
Interest20240106006,Interest Receivables,2024-01-06,95.23,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 06, 2024, an invoice was issued for a Interest Receivables, totaling $95.23. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240107013,Sale,2024-01-07,25027.24,,,Paid,,10000.0,,,P001,Chemical Product A,2.0,12513.62,Cash,C017,1251.36,23775.88,20000.0,5027.24,,,"On January 07, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $12513.62, totaling $25027.24. The cost amount for this transaction was $20000.00, with a tax amount of $1251.36, leading to a total amount due of $23775.88. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240107014,Sale,2024-01-07,227948.78,,,Paid,,100000.0,,,P004,Chemical Product D,2.0,113974.39,Cash,C019,11397.44,216551.34,200000.0,27948.78,,,"On January 07, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $113974.39, totaling $227948.78. The cost amount for this transaction was $200000.00, with a tax amount of $11397.44, leading to a total amount due of $216551.34. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231006,Purchase,2023-12-31,220000.0,Director,Executive Director,Paid,Cash,20000.0,S007,Supplier 7,P002,Chemical Product B,11.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 11.0 units at a unit price of $20000.00, totaling $220000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S007, and the supplier name is Supplier 7.",
Purchase20231231007,Purchase,2023-12-31,80000.0,Director,Manager,Paid,Cash,10000.0,S002,Supplier 2,P001,Chemical Product A,8.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 8.0 units at a unit price of $10000.00, totaling $80000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Expense20240107001,Financial Expenses,2024-01-07,38714.26,Director,Director,Paid,Cash,,,,,,,,,,,,,,,,"On January 07, 2024, an invoice was issued for a Financial Expenses, totaling $38714.26. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Expense20240107001,Administrative Expenses,2024-01-07,44774.14,Director,Director,Paid,Cash,,,,,,,,,,,,,,,,"On January 07, 2024, an invoice was issued for a Administrative Expenses, totaling $44774.14. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Expense20240107001,Administrative Expenses,2024-01-07,6053.36,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 07, 2024, an invoice was issued for a Administrative Expenses, totaling $6053.36. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240107007,Interest Receivables,2024-01-07,95.23,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 07, 2024, an invoice was issued for a Interest Receivables, totaling $95.23. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240108015,Sale,2024-01-08,419563.59,,,Paid,,100000.0,,,P004,Chemical Product D,3.0,139854.53,Cash,C002,20978.18,398585.41,300000.0,119563.59,,,"On January 08, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $139854.53, totaling $419563.59. The cost amount for this transaction was $300000.00, with a tax amount of $20978.18, leading to a total amount due of $398585.41. The receive_method of this transaction was cash, and this transaction was paid.",
Sale20240108016,Sale,2024-01-08,555835.65,,,Unpaid,,100000.0,,,P004,Chemical Product D,5.0,111167.13,Account Receviable,C017,27791.78,528043.87,500000.0,55835.65,,,"On January 08, 2024, an invoice was issued for a Sale, consisting of 5.0 units at a unit price of $111167.13, totaling $555835.65. The cost amount for this transaction was $500000.00, with a tax amount of $27791.78, leading to a total amount due of $528043.87. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Purchase20231231008,Purchase,2023-12-31,380000.0,Director,Executive Director,Paid,Bank Transfer,20000.0,S010,Supplier 10,P002,Chemical Product B,19.0,20000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 19.0 units at a unit price of $20000.00, totaling $380000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S010, and the supplier name is Supplier 10.",
Expense20240108001,Administrative Expenses,2024-01-08,10113.79,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 08, 2024, an invoice was issued for a Administrative Expenses, totaling $10113.79. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240108001,Financial Expenses,2024-01-08,48025.57,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 08, 2024, an invoice was issued for a Financial Expenses, totaling $48025.57. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240108008,Interest Receivables,2024-01-08,61.41,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 08, 2024, an invoice was issued for a Interest Receivables, totaling $61.41. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240109017,Sale,2024-01-09,52240.0,,,Unpaid,,10000.0,,,P001,Chemical Product A,4.0,13060.0,Account Receviable,C016,2612.0,49628.0,40000.0,12240.0,,,"On January 09, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $13060.00, totaling $52240.00. The cost amount for this transaction was $40000.00, with a tax amount of $2612.00, leading to a total amount due of $49628.00. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240109018,Sale,2024-01-09,54305.16,,,Paid,,10000.0,,,P001,Chemical Product A,4.0,13576.29,Cash,C005,2715.26,51589.9,40000.0,14305.16,,,"On January 09, 2024, an invoice was issued for a Sale, consisting of 4.0 units at a unit price of $13576.29, totaling $54305.16. The cost amount for this transaction was $40000.00, with a tax amount of $2715.26, leading to a total amount due of $51589.90. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231009,Purchase,2023-12-31,220000.0,Director,Director,Paid,Cash,10000.0,S005,Supplier 5,P001,Chemical Product A,22.0,10000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 22.0 units at a unit price of $10000.00, totaling $220000.00. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director. The supplier ID is S005, and the supplier name is Supplier 5.",
Expense20240109001,Financial Expenses,2024-01-09,30785.43,Director,Director,Paid,Cash,,,,,,,,,,,,,,,,"On January 09, 2024, an invoice was issued for a Financial Expenses, totaling $30785.43. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Director, and the approver is Director.",
Expense20240109001,Administrative Expenses,2024-01-09,23529.7,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 09, 2024, an invoice was issued for a Administrative Expenses, totaling $23529.70. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Expense20240109001,Administrative Expenses,2024-01-09,13674.64,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 09, 2024, an invoice was issued for a Administrative Expenses, totaling $13674.64. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Interest20240109009,Interest Receivables,2024-01-09,61.41,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 09, 2024, an invoice was issued for a Interest Receivables, totaling $61.41. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240110019,Sale,2024-01-10,80638.83,,,Paid,,20000.0,,,P002,Chemical Product B,3.0,26879.61,Cash,C007,4031.94,76606.89,60000.0,20638.83,,,"On January 10, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $26879.61, totaling $80638.83. The cost amount for this transaction was $60000.00, with a tax amount of $4031.94, leading to a total amount due of $76606.89. The receive_method of this transaction was cash, and this transaction was paid.",
Purchase20231231010,Purchase,2023-12-31,1500000.0,Director,Junior Staff,Paid,Bank Transfer,100000.0,S006,Supplier 6,P004,Chemical Product D,15.0,100000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 15.0 units at a unit price of $100000.00, totaling $1500000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Junior Staff, and the approver is Director. The supplier ID is S006, and the supplier name is Supplier 6.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240110001,Administrative Expenses,2024-01-10,29680.34,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Administrative Expenses, totaling $29680.34. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240110001,Administrative Expenses,2024-01-10,17297.18,Director,Executive Director,Paid,Cash,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Administrative Expenses, totaling $17297.18. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240110001,Administrative Expenses,2024-01-10,31950.24,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Administrative Expenses, totaling $31950.24. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Transfer20240110001,Cash to bank transfer,2024-01-10,100000.0,,,,,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240110001,Sales Expenses,2024-01-10,8751.07,Director,Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 10, 2024, an invoice was issued for a Sales Expenses, totaling $8751.07. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Manager, and the approver is Director.",
Interest20240110010,Interest Receivables,2024-01-10,-18.69,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 10, 2024, an invoice was issued for a Interest Receivables, totaling $-18.69. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240111021,Sale,2024-01-11,189923.61,,,Paid,,50000.0,,,P003,Chemical Product C,3.0,63307.87,Cash,C015,9496.18,180427.43,150000.0,39923.61,,,"On January 11, 2024, an invoice was issued for a Sale, consisting of 3.0 units at a unit price of $63307.87, totaling $189923.61. The cost amount for this transaction was $150000.00, with a tax amount of $9496.18, leading to a total amount due of $180427.43. The receive_method of this transaction was cash, and this transaction was paid.",
Transfer20240111001,Cash to bank transfer,2024-01-11,100000.0,,,,,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Purchase20231231011,Purchase,2023-12-31,900000.0,Director,Executive Director,Paid,Bank Transfer,50000.0,S002,Supplier 2,P003,Chemical Product C,18.0,50000.0,,,,,,,,,"On December 31, 2023, an invoice was issued for a Purchase, consisting of 18.0 units at a unit price of $50000.00, totaling $900000.00. The payment_method of this transaction was bank transfer, and this transaction was paid. This transaction was prepared by Executive Director, and the approver is Director. The supplier ID is S002, and the supplier name is Supplier 2.",
Transfer20240111001,Cash to bank transfer,2024-01-11,100000.0,,,,,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240111001,Cash to bank transfer,2024-01-11,100000.0,,,,,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240111001,Cash to bank transfer,2024-01-11,100000.0,,,,,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240111001,Administrative Expenses,2024-01-11,36739.63,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Administrative Expenses, totaling $36739.63. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
Transfer20240111001,Cash to bank transfer,2024-01-11,100000.0,,,,,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240111001,Administrative Expenses,2024-01-11,49951.87,Director,Senior Supervisor,Paid,Cash,,,,,,,,,,,,,,,,"On January 11, 2024, an invoice was issued for a Administrative Expenses, totaling $49951.87. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Supervisor, and the approver is Director.",
Interest20240111011,Interest Receivables,2024-01-11,-54.29,,,Unpaid,,,,,,,,,Interest receviable,,,,,,,,"On January 11, 2024, an invoice was issued for a Interest Receivables, totaling $-54.29. The receive_method of this transaction was interest receviable, and this transaction was unpaid.",
Sale20240112022,Sale,2024-01-12,258540.58,,,Unpaid,,100000.0,,,P004,Chemical Product D,2.0,129270.29,Account Receviable,C005,12927.03,245613.55,200000.0,58540.58,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 2.0 units at a unit price of $129270.29, totaling $258540.58. The cost amount for this transaction was $200000.00, with a tax amount of $12927.03, leading to a total amount due of $245613.55. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Sale20240112023,Sale,2024-01-12,137307.66,,,Unpaid,,100000.0,,,P004,Chemical Product D,1.0,137307.66,Account Receviable,C014,6865.38,130442.28,100000.0,37307.66,,,"On January 12, 2024, an invoice was issued for a Sale, consisting of 1.0 units at a unit price of $137307.66, totaling $137307.66. The cost amount for this transaction was $100000.00, with a tax amount of $6865.38, leading to a total amount due of $130442.28. The receive_method of this transaction was account receviable, and this transaction was unpaid.",
Transfer20240112001,Cash to bank transfer,2024-01-12,100000.0,,,,,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Transfer20240112001,Cash to bank transfer,2024-01-12,100000.0,,,,,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Cash to bank transfer, totaling $100000.00.",
Expense20240112001,Sales Expenses,2024-01-12,18341.62,Director,Senior Manager,Paid,Cash,,,,,,,,,,,,,,,,"On January 12, 2024, an invoice was issued for a Sales Expenses, totaling $18341.62. The payment_method of this transaction was cash, and this transaction was paid. This transaction was prepared by Senior Manager, and the approver is Director.",
